Bensonhurst,Carroll Gardens	3,59.10,4.10
Bensonhurst,Chelsea	1,47.73,10.90
Bensonhurst,Clinton	1,11.50,0.00
Bensonhurst,Cobble Hill	1,30.00,6.00
Bensonhurst,Dyker Heights	9,62.60,1.10
Bensonhurst,East Brooklyn	1,31.50,0.00
Bensonhurst,East Village	1,12.50,2.00
Bensonhurst,Financial District	5,125.93,9.10
Bensonhurst,Forest Hills	1,70.62,14.12
Bensonhurst,Garment District	6,110.20,3.20
Bensonhurst,Gramercy	3,93.50,2.00
Bensonhurst,Gravesend-Sheepshead Bay	26,322.10,12.60
Bensonhurst,Greenwich Village	3,34.57,4.07
Bensonhurst,Greenwood	1,23.50,0.00
Bensonhurst,Hamilton Heights	2,80.30,13.30
Bensonhurst,Little Italy	1,37.50,0.00
Bensonhurst,Lower East Side	3,96.60,13.10
Bensonhurst,Mapleton-Flatlands	8,80.62,2.62
Bensonhurst,Midtown	8,192.06,17.23
Bensonhurst,Murray Hill	1,13.80,2.30
Bensonhurst,Park Slope	2,41.12,4.62
Bensonhurst,Soho	2,30.00,4.50
Bensonhurst,South Bronx	1,90.29,17.96
Bensonhurst,Sunset Park	7,99.80,6.80
Bensonhurst,Tribeca	2,56.23,2.40
Bensonhurst,Upper East Side	11,405.32,18.70
Bensonhurst,Upper West Side	2,23.00,3.00
Bensonhurst,Utopia	1,76.00,10.00
Bensonhurst,West Village	1,7.70,1.20
Bensonhurst,Williamsburg	1,44.85,10.35
Bensonhurst,Woodhaven-Richmond Hill	1,52.50,0.00
Bensonhurst,Woodside	1,21.00,0.00
Boerum Hill,Astoria-Long Island City	100,3382.34,361.36
Boerum Hill,Auburndale	1,46.50,7.00
Boerum Hill,Battery Park	88,1685.60,186.51
Boerum Hill,Bay Ridge	178,4037.49,317.00
Boerum Hill,Bedford Park	1,62.40,10.40
Boerum Hill,Bedford-Stuyvesant	1185,16890.25,1407.81
Boerum Hill,Bensonhurst	40,1089.97,60.97
Boerum Hill,Boerum Hill	1475,13221.21,978.60
