Boerum Hill,Little Italy	134,2125.36,220.86
Boerum Hill,Lower East Side	522,8311.01,781.68
Boerum Hill,Mapleton-Flatlands	129,2685.16,181.66
Boerum Hill,Maspeth	3,71.20,4.70
Boerum Hill,Middle Village	4,113.50,0.00
Boerum Hill,Midtown	632,17357.43,1814.95
Boerum Hill,Morningside Heights	21,841.05,67.55
Boerum Hill,Morris Park	5,277.00,9.50
Boerum Hill,Mott Haven	4,153.00,0.00
Boerum Hill,Murray Hill	193,4855.34,528.84
Boerum Hill,Nkew Gardens	7,288.00,21.00
Boerum Hill,North Sutton Area	27,703.52,64.02
Boerum Hill,Park Slope	1716,16757.42,1346.92
Boerum Hill,Parkchester	1,52.50,0.00
Boerum Hill,Queensboro Hill	1,46.70,7.70
Boerum Hill,Ridgewood	26,641.02,39.02
Boerum Hill,Riverdale	1,65.29,10.85
Boerum Hill,Saintalbans	3,162.87,24.87
Boerum Hill,Soho	238,4287.50,453.50
Boerum Hill,Soundview	4,171.50,3.00
Boerum Hill,South Bronx	7,327.63,10.80
Boerum Hill,Springfield Gardens	3,141.80,7.80
Boerum Hill,Sunny Side	105,2685.93,260.10
Boerum Hill,Sunset Park	220,3499.24,220.74
Boerum Hill,The Rockaways	4,227.75,13.00
Boerum Hill,Tremont	4,190.50,1.00
Boerum Hill,Tribeca	326,5339.30,615.82
Boerum Hill,Union Port	1,48.50,0.00
Boerum Hill,University Heights	1,59.50,0.00
Boerum Hill,Upper East Side	392,12096.60,1364.28
Boerum Hill,Upper West Side	226,8010.64,865.50
Boerum Hill,Utopia	7,309.87,24.87
Boerum Hill,Wakefield-Williamsbridge	1,62.00,0.00
Boerum Hill,Washington Heights	29,1433.00,148.00
Boerum Hill,West Village	277,5989.87,729.55
Boerum Hill,Williamsburg	1204,19424.77,1872.27
Boerum Hill,Woodhaven-Richmond Hill	11,362.60,16.10
Boerum Hill,Woodside	28,762.35,52.35
Boerum Hill,Yorkville	43,1485.41,153.08
Borough Park,Astoria-Long Island City	10,427.37,24.37
Borough Park,Battery Park	21,562.17,113.70
Borough Park,Bay Ridge	25,427.70,24.20
Borough Park,Bedford-Stuyvesant	12,226.70,17.70
Borough Park,Bensonhurst	15,182.00,13.00
Borough Park,Boerum Hill	30,474.02,22.52
Borough Park,Borough Park	521,5623.56,403.83
Borough Park,Brownsville	1,19.50,0.00
Borough Park,Bushwick	4,141.75,18.75
Borough Park,Canarsie	3,47.62,5.12
Borough Park,Carnegie Hill	3,69.50,2.00
Borough Park,Carroll Gardens	49,592.05,23.05
Borough Park,Central Park	2,68.40,11.40
Borough Park,Chelsea	35,953.45,83.18
Borough Park,Chinatown	4,106.66,6.00
Borough Park,Clinton	16,489.63,46.66
Borough Park,Cobble Hill	5,115.15,28.65
Borough Park,Downtown	25,465.26,34.76
Borough Park,Dyker Heights	6,64.60,2.10
Borough Park,East Brooklyn	5,113.95,6.45
Borough Park,East Harlem	3,78.10,3.60
Borough Park,East Village	19,375.19,34.53
Borough Park,Financial District	35,877.84,71.90
Borough Park,Fort Green	37,670.23,67.73
